ID;Дата;Отправитель/Получатель;Тип;Фрираунды;Пользователь;Пояснение;"Сумма Реальная/Бонусная";"Баланс Реальный/Бонусный"
71021197276;"14.11.2022 15:45:58";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"24.00 RUB";"363.30 RUB ( 363.30/0.00 )"
71021199248;"14.11.2022 15:45:59";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"343.30 RUB ( 343.30/0.00 )"
71021215324;"14.11.2022 15:46:05";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"18.00 RUB";"361.30 RUB ( 361.30/0.00 )"
71021216496;"14.11.2022 15:46:06";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"341.30 RUB ( 341.30/0.00 )"
71021224344;"14.11.2022 15:46:09";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"321.30 RUB ( 321.30/0.00 )"
71021231368;"14.11.2022 15:46:12";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"301.30 RUB ( 301.30/0.00 )"
71021241860;"14.11.2022 15:46:17";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"4.00 RUB";"305.30 RUB ( 305.30/0.00 )"
71021243188;"14.11.2022 15:46:18";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"285.30 RUB ( 285.30/0.00 )"
71021316576;"14.11.2022 15:46:48";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"67.00 RUB";"352.30 RUB ( 352.30/0.00 )"
71021318636;"14.11.2022 15:46:49";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"332.30 RUB ( 332.30/0.00 )"
71021325408;"14.11.2022 15:46:52";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"312.30 RUB ( 312.30/0.00 )"
71021332796;"14.11.2022 15:46:55";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"292.30 RUB ( 292.30/0.00 )"
71021340624;"14.11.2022 15:46:58";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"272.30 RUB ( 272.30/0.00 )"
71021353676;"14.11.2022 15:47:04";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"30.00 RUB";"302.30 RUB ( 302.30/0.00 )"
71021355144;"14.11.2022 15:47:04";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"282.30 RUB ( 282.30/0.00 )"
71021363108;"14.11.2022 15:47:08";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"262.30 RUB ( 262.30/0.00 )"
71021370212;"14.11.2022 15:47:11";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"242.30 RUB ( 242.30/0.00 )"
71021408676;"14.11.2022 15:47:26";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"28.00 RUB";"270.30 RUB ( 270.30/0.00 )"
71021409980;"14.11.2022 15:47:27";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"250.30 RUB ( 250.30/0.00 )"
71021417876;"14.11.2022 15:47:30";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"230.30 RUB ( 230.30/0.00 )"
71021426984;"14.11.2022 15:47:34";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"210.30 RUB ( 210.30/0.00 )"
71021435800;"14.11.2022 15:47:37";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"190.30 RUB ( 190.30/0.00 )"
71021444656;"14.11.2022 15:47:40";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"170.30 RUB ( 170.30/0.00 )"
71021967244;"14.11.2022 15:51:17";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"219.00 RUB";"389.30 RUB ( 389.30/0.00 )"
71021969968;"14.11.2022 15:51:18";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"369.30 RUB ( 369.30/0.00 )"
71021977712;"14.11.2022 15:51:21";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"349.30 RUB ( 349.30/0.00 )"
71021991304;"14.11.2022 15:51:26";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"5.00 RUB";"354.30 RUB ( 354.30/0.00 )"
71021993092;"14.11.2022 15:51:26";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"334.30 RUB ( 334.30/0.00 )"
71022005044;"14.11.2022 15:51:31";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"4.00 RUB";"338.30 RUB ( 338.30/0.00 )"
71022006596;"14.11.2022 15:51:32";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"318.30 RUB ( 318.30/0.00 )"
71022018744;"14.11.2022 15:51:37";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"20.00 RUB";"338.30 RUB ( 338.30/0.00 )"
71022020020;"14.11.2022 15:51:37";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"318.30 RUB ( 318.30/0.00 )"
71022027428;"14.11.2022 15:51:40";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"298.30 RUB ( 298.30/0.00 )"
71022034336;"14.11.2022 15:51:44";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"278.30 RUB ( 278.30/0.00 )"
71022042192;"14.11.2022 15:51:47";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"258.30 RUB ( 258.30/0.00 )"
71022049892;"14.11.2022 15:51:50";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"238.30 RUB ( 238.30/0.00 )"
71022057880;"14.11.2022 15:51:53";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"218.30 RUB ( 218.30/0.00 )"
71022066044;"14.11.2022 15:51:56";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"198.30 RUB ( 198.30/0.00 )"
71022103680;"14.11.2022 15:52:11";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"46.00 RUB";"244.30 RUB ( 244.30/0.00 )"
71022104984;"14.11.2022 15:52:12";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"224.30 RUB ( 224.30/0.00 )"
71022111944;"14.11.2022 15:52:15";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"204.30 RUB ( 204.30/0.00 )"
71022187132;"14.11.2022 15:52:44";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"51.00 RUB";"255.30 RUB ( 255.30/0.00 )"
71022188660;"14.11.2022 15:52:46";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"235.30 RUB ( 235.30/0.00 )"
71022198060;"14.11.2022 15:52:49";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"215.30 RUB ( 215.30/0.00 )"
71022205784;"14.11.2022 15:52:52";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"195.30 RUB ( 195.30/0.00 )"
71022217516;"14.11.2022 15:52:58";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"30.00 RUB";"225.30 RUB ( 225.30/0.00 )"
71022218816;"14.11.2022 15:52:58";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"205.30 RUB ( 205.30/0.00 )"
71022273344;"14.11.2022 15:53:20";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"50.00 RUB";"255.30 RUB ( 255.30/0.00 )"
71022275180;"14.11.2022 15:53:22";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"235.30 RUB ( 235.30/0.00 )"
71022283316;"14.11.2022 15:53:25";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"215.30 RUB ( 215.30/0.00 )"
71022310756;"14.11.2022 15:53:36";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"39.00 RUB";"254.30 RUB ( 254.30/0.00 )"
71022311980;"14.11.2022 15:53:37";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"234.30 RUB ( 234.30/0.00 )"
71022325584;"14.11.2022 15:53:42";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"5.00 RUB";"239.30 RUB ( 239.30/0.00 )"
71022326832;"14.11.2022 15:53:43";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"219.30 RUB ( 219.30/0.00 )"
71022339200;"14.11.2022 15:53:48";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"2.00 RUB";"221.30 RUB ( 221.30/0.00 )"
71022340380;"14.11.2022 15:53:49";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"201.30 RUB ( 201.30/0.00 )"
71022704956;"14.11.2022 15:56:15";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"257.00 RUB";"458.30 RUB ( 458.30/0.00 )"
71022711580;"14.11.2022 15:56:18";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"438.30 RUB ( 438.30/0.00 )"
71022735036;"14.11.2022 15:56:29";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"19.00 RUB";"457.30 RUB ( 457.30/0.00 )"
71022736348;"14.11.2022 15:56:30";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"437.30 RUB ( 437.30/0.00 )"
71022745928;"14.11.2022 15:56:34";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"417.30 RUB ( 417.30/0.00 )"
71022798096;"14.11.2022 15:56:55";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"48.00 RUB";"465.30 RUB ( 465.30/0.00 )"
71022800104;"14.11.2022 15:56:56";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"445.30 RUB ( 445.30/0.00 )"
71022807352;"14.11.2022 15:57:00";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"425.30 RUB ( 425.30/0.00 )"
71022814772;"14.11.2022 15:57:03";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"405.30 RUB ( 405.30/0.00 )"
71022842388;"14.11.2022 15:57:14";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"60.00 RUB";"465.30 RUB ( 465.30/0.00 )"
71022843432;"14.11.2022 15:57:15";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"445.30 RUB ( 445.30/0.00 )"
71022850948;"14.11.2022 15:57:18";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"425.30 RUB ( 425.30/0.00 )"
71022859196;"14.11.2022 15:57:21";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"405.30 RUB ( 405.30/0.00 )"
71022866024;"14.11.2022 15:57:24";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"385.30 RUB ( 385.30/0.00 )"
71022871968;"14.11.2022 15:57:27";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"365.30 RUB ( 365.30/0.00 )"
71022903192;"14.11.2022 15:57:40";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"22.00 RUB";"387.30 RUB ( 387.30/0.00 )"
71022904476;"14.11.2022 15:57:40";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"367.30 RUB ( 367.30/0.00 )"
71022912172;"14.11.2022 15:57:43";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"347.30 RUB ( 347.30/0.00 )"
71022924320;"14.11.2022 15:57:48";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"2.00 RUB";"349.30 RUB ( 349.30/0.00 )"
71022925656;"14.11.2022 15:57:49";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"329.30 RUB ( 329.30/0.00 )"
71022932964;"14.11.2022 15:57:52";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"309.30 RUB ( 309.30/0.00 )"
71022980716;"14.11.2022 15:58:12";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"37.00 RUB";"346.30 RUB ( 346.30/0.00 )"
71022982076;"14.11.2022 15:58:12";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"326.30 RUB ( 326.30/0.00 )"
71022994300;"14.11.2022 15:58:17";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"30.00 RUB";"356.30 RUB ( 356.30/0.00 )"
71022995480;"14.11.2022 15:58:18";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"336.30 RUB ( 336.30/0.00 )"
71023039836;"14.11.2022 15:58:36";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"42.00 RUB";"378.30 RUB ( 378.30/0.00 )"
71023041860;"14.11.2022 15:58:37";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"358.30 RUB ( 358.30/0.00 )"
71023050036;"14.11.2022 15:58:40";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"338.30 RUB ( 338.30/0.00 )"
71023057884;"14.11.2022 15:58:44";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"318.30 RUB ( 318.30/0.00 )"
71023064748;"14.11.2022 15:58:47";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"298.30 RUB ( 298.30/0.00 )"
71023072200;"14.11.2022 15:58:50";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"278.30 RUB ( 278.30/0.00 )"
71023085556;"14.11.2022 15:58:55";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"20.00 RUB";"298.30 RUB ( 298.30/0.00 )"
71023087324;"14.11.2022 15:58:56";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"278.30 RUB ( 278.30/0.00 )"
71023098360;"14.11.2022 15:59:01";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"258.30 RUB ( 258.30/0.00 )"
71023106020;"14.11.2022 15:59:04";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"238.30 RUB ( 238.30/0.00 )"
71023112388;"14.11.2022 15:59:07";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"218.30 RUB ( 218.30/0.00 )"
71023126948;"14.11.2022 15:59:13";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"4.00 RUB";"222.30 RUB ( 222.30/0.00 )"
71023128348;"14.11.2022 15:59:13";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"202.30 RUB ( 202.30/0.00 )"
71023135732;"14.11.2022 15:59:16";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"182.30 RUB ( 182.30/0.00 )"
71023149356;"14.11.2022 15:59:22";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"30.00 RUB";"212.30 RUB ( 212.30/0.00 )"
71023150620;"14.11.2022 15:59:22";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"192.30 RUB ( 192.30/0.00 )"
71023158188;"14.11.2022 15:59:26";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"172.30 RUB ( 172.30/0.00 )"
71023165820;"14.11.2022 15:59:29";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"152.30 RUB ( 152.30/0.00 )"
71023173400;"14.11.2022 15:59:32";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"132.30 RUB ( 132.30/0.00 )"
71023180756;"14.11.2022 15:59:35";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"112.30 RUB ( 112.30/0.00 )"
71023187880;"14.11.2022 15:59:38";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"92.30 RUB ( 92.30/0.00 )"
71023196468;"14.11.2022 15:59:42";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"72.30 RUB ( 72.30/0.00 )"
71023204252;"14.11.2022 15:59:45";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"52.30 RUB ( 52.30/0.00 )"
71023212388;"14.11.2022 15:59:48";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"32.30 RUB ( 32.30/0.00 )"
71023219252;"14.11.2022 15:59:51";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-20.00 RUB";"12.30 RUB ( 12.30/0.00 )"
71023232388;"14.11.2022 15:59:57";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"5.00 RUB";"17.30 RUB ( 17.30/0.00 )"
261597152;"14.11.2022 16:14:44";"Catcasino (Catcasino) (2474)";Обычная;;2130_279402;"Пополнение счета   <hr/>Paycos Getapay #10.3/2476; Date: 2022-11-14 16:13:53; nataliya326@yandex.ru; <br/>";"1 500.00 RUB";"1517.30 RUB ( 1517.30/0.00 )"
261597160;"14.11.2022 16:14:45";"Catcasino (Catcasino) (2474)";"Бонус лояльности";;2130_279402;"Пополнение бонусного счета  (Monday Bonus  58030 general)  ";"750.00 RUB";"2267.30 RUB ( 1517.30/750.00 )"
71025575752;"14.11.2022 16:15:46";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"2227.30 RUB ( 1477.30/750.00 )"
71025585420;"14.11.2022 16:15:50";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"2187.30 RUB ( 1437.30/750.00 )"
71025594572;"14.11.2022 16:15:53";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"2147.30 RUB ( 1397.30/750.00 )"
71025601984;"14.11.2022 16:15:57";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"2107.30 RUB ( 1357.30/750.00 )"
71025629956;"14.11.2022 16:16:10";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"42.00 RUB ( 0.00 / 42.00 )";"2149.30 RUB ( 1357.30/792.00 )"
71025631612;"14.11.2022 16:16:10";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"2109.30 RUB ( 1317.30/792.00 )"
71025644852;"14.11.2022 16:16:16";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"16.00 RUB ( 0.00 / 16.00 )";"2125.30 RUB ( 1317.30/808.00 )"
71025646636;"14.11.2022 16:16:17";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"2085.30 RUB ( 1277.30/808.00 )"
71025657968;"14.11.2022 16:16:22";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"60.00 RUB ( 0.00 / 60.00 )";"2145.30 RUB ( 1277.30/868.00 )"
71025658552;"14.11.2022 16:16:23";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"2105.30 RUB ( 1237.30/868.00 )"
71025700748;"14.11.2022 16:16:39";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"114.00 RUB ( 0.00 / 114.00 )";"2219.30 RUB ( 1237.30/982.00 )"
71025702160;"14.11.2022 16:16:40";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"2179.30 RUB ( 1197.30/982.00 )"
71025709828;"14.11.2022 16:16:43";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"2139.30 RUB ( 1157.30/982.00 )"
71025718976;"14.11.2022 16:16:46";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"2099.30 RUB ( 1117.30/982.00 )"
71025731892;"14.11.2022 16:16:52";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"8.00 RUB ( 0.00 / 8.00 )";"2107.30 RUB ( 1117.30/990.00 )"
71025733312;"14.11.2022 16:16:52";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"2067.30 RUB ( 1077.30/990.00 )"
71025741268;"14.11.2022 16:16:56";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"2027.30 RUB ( 1037.30/990.00 )"
71025751056;"14.11.2022 16:16:59";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"1987.30 RUB ( 997.30/990.00 )"
71025766300;"14.11.2022 16:17:04";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"4.00 RUB ( 0.00 / 4.00 )";"1991.30 RUB ( 997.30/994.00 )"
71025767612;"14.11.2022 16:17:05";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"1951.30 RUB ( 957.30/994.00 )"
71025775884;"14.11.2022 16:17:08";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"1911.30 RUB ( 917.30/994.00 )"
71025783608;"14.11.2022 16:17:12";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"1871.30 RUB ( 877.30/994.00 )"
71025791476;"14.11.2022 16:17:15";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"1831.30 RUB ( 837.30/994.00 )"
71025799584;"14.11.2022 16:17:18";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB ( -40.00 / 0.00 )";"1791.30 RUB ( 797.30/994.00 )"
